time,open,high,low,close,volume,tick_volume,real_volume,spread
2026-01-02 14:20:00,1.17232,1.17258,1.17226,1.17252,203,203,0,0
2026-01-02 14:25:00,1.17252,1.17254,1.17238,1.1724999999999999,193,193,0,0
2026-01-02 14:30:00,1.1724999999999999,1.17251,1.17225,1.1724,198,198,0,0
2026-01-02 14:35:00,1.17239,1.17251,1.17221,1.17251,247,247,0,0
2026-01-02 14:40:00,1.17251,1.17271,1.1724999999999999,1.17271,230,230,0,0
2026-01-02 14:45:00,1.17271,1.17271,1.17244,1.17246,237,237,0,0
2026-01-02 14:50:00,1.17246,1.17252,1.17219,1.17221,214,214,0,0
2026-01-02 14:55:00,1.17221,1.17236,1.1721,1.17235,361,361,0,0
2026-01-02 15:00:00,1.17235,1.17258,1.17214,1.17256,383,383,0,0
2026-01-02 15:05:00,1.17256,1.17256,1.17211,1.17212,237,237,0,0
2026-01-02 15:10:00,1.17212,1.17258,1.17202,1.17246,376,376,0,0
2026-01-02 15:15:00,1.1724700000000001,1.17271,1.17244,1.17271,370,370,0,0
2026-01-02 15:20:00,1.17271,1.1729,1.17241,1.17288,398,398,0,0
2026-01-02 15:25:00,1.17288,1.17288,1.17214,1.17216,319,319,0,0
2026-01-02 15:30:00,1.17216,1.17216,1.17193,1.17204,444,444,0,0
2026-01-02 15:35:00,1.17204,1.17227,1.17195,1.172,326,326,0,0
2026-01-02 15:40:00,1.17202,1.17215,1.17182,1.17195,272,272,0,0
2026-01-02 15:45:00,1.17195,1.17229,1.17183,1.17207,274,274,0,0
2026-01-02 15:50:00,1.17207,1.1722,1.17181,1.17199,320,320,0,0
2026-01-02 15:55:00,1.17199,1.17235,1.17193,1.17215,403,403,0,0
2026-01-02 16:00:00,1.17215,1.1722299999999999,1.17194,1.17197,498,498,0,0
2026-01-02 16:05:00,1.17197,1.17234,1.17191,1.17231,347,347,0,0
2026-01-02 16:10:00,1.17231,1.17233,1.17197,1.17202,288,288,0,0
2026-01-02 16:15:00,1.17202,1.1721,1.17157,1.17175,334,334,0,0
2026-01-02 16:20:00,1.17175,1.1722299999999999,1.17172,1.17222,336,336,0,0
2026-01-02 16:25:00,1.17222,1.17272,1.17219,1.17266,370,370,0,0
2026-01-02 16:30:00,1.17266,1.17277,1.1724999999999999,1.17277,456,456,0,0
2026-01-02 16:35:00,1.17277,1.17291,1.17251,1.1726,489,489,0,0
2026-01-02 16:40:00,1.1726,1.17281,1.1724999999999999,1.17261,376,376,0,0
2026-01-02 16:45:00,1.1726,1.17305,1.17251,1.17286,443,443,0,0
2026-01-02 16:50:00,1.17286,1.17288,1.17252,1.17282,377,377,0,0
2026-01-02 16:55:00,1.17282,1.17297,1.17269,1.17285,480,480,0,0
2026-01-02 17:00:00,1.17285,1.17338,1.17283,1.17331,564,564,0,0
2026-01-02 17:05:00,1.17331,1.1736900000000001,1.17327,1.17358,586,586,0,0
2026-01-02 17:10:00,1.17358,1.17368,1.17333,1.17339,262,262,0,0
2026-01-02 17:15:00,1.17339,1.1737,1.17328,1.17357,358,358,0,0
2026-01-02 17:20:00,1.17357,1.17376,1.17344,1.17348,372,372,0,0
2026-01-02 17:25:00,1.17348,1.17362,1.17317,1.17352,421,421,0,0
2026-01-02 17:30:00,1.17352,1.17368,1.17331,1.17344,732,732,0,0
2026-01-02 17:35:00,1.17344,1.17398,1.17344,1.1739600000000001,505,505,0,0
2026-01-02 17:40:00,1.1739600000000001,1.17419,1.17385,1.17389,506,506,0,0
2026-01-02 17:45:00,1.1739,1.17418,1.17379,1.17409,411,411,0,0
2026-01-02 17:50:00,1.17409,1.17463,1.17388,1.17461,622,622,0,0
2026-01-02 17:55:00,1.17461,1.1752,1.17461,1.17505,1212,1212,0,0
2026-01-02 18:00:00,1.17505,1.17545,1.17498,1.17499,928,928,0,0
2026-01-02 18:05:00,1.17499,1.1750099999999999,1.1745700000000001,1.17472,484,484,0,0
2026-01-02 18:10:00,1.17472,1.17472,1.17443,1.17443,341,341,0,0
2026-01-02 18:15:00,1.17443,1.17449,1.17416,1.1743000000000001,449,449,0,0
2026-01-02 18:20:00,1.1743000000000001,1.17459,1.1743000000000001,1.17451,351,351,0,0
2026-01-02 18:25:00,1.1745,1.17459,1.17434,1.17444,270,270,0,0
2026-01-02 18:30:00,1.17444,1.17464,1.17443,1.1745700000000001,289,289,0,0
2026-01-02 18:35:00,1.1745700000000001,1.1746,1.17416,1.17417,314,314,0,0
2026-01-02 18:40:00,1.17417,1.17419,1.17372,1.17375,398,398,0,0
2026-01-02 18:45:00,1.17375,1.1738,1.17359,1.17375,324,324,0,0
2026-01-02 18:50:00,1.17376,1.17378,1.1734499999999999,1.17356,321,321,0,0
2026-01-02 18:55:00,1.17356,1.1738,1.17339,1.17372,455,455,0,0
2026-01-02 19:00:00,1.17372,1.17376,1.17334,1.17346,403,403,0,0
2026-01-02 19:05:00,1.17346,1.1736,1.17319,1.17319,362,362,0,0
2026-01-02 19:10:00,1.17319,1.1735,1.17318,1.1734,315,315,0,0
2026-01-02 19:15:00,1.1734,1.17342,1.17313,1.17336,248,248,0,0
