datetime,open,high,low,close,volume
2025-01-28 21:00:00,1.04316,1.04341,1.04297,1.04300,1301
2025-01-28 22:00:00,1.04244,1.04289,1.04244,1.04281,504
2025-01-28 23:00:00,1.04286,1.04302,1.04265,1.04272,998
2025-01-29 00:00:00,1.04272,1.04346,1.04266,1.04303,2430
2025-01-29 01:00:00,1.04303,1.04342,1.04270,1.04272,2553
2025-01-29 02:00:00,1.04272,1.04359,1.04258,1.04339,2070
2025-01-29 03:00:00,1.04339,1.04392,1.04312,1.04375,2358
2025-01-29 04:00:00,1.04375,1.04428,1.04375,1.04387,1840
2025-01-29 05:00:00,1.04387,1.04410,1.04354,1.04404,1902
2025-01-29 06:00:00,1.04404,1.04437,1.04365,1.04373,3242
2025-01-29 07:00:00,1.04373,1.04379,1.04132,1.04161,5104
2025-01-29 08:00:00,1.04161,1.04305,1.04161,1.04242,6045
2025-01-29 09:00:00,1.04242,1.04248,1.04020,1.04038,6335
2025-01-29 10:00:00,1.04038,1.04085,1.03948,1.04036,5739
2025-01-29 11:00:00,1.04036,1.04083,1.03970,1.04016,4373
2025-01-29 12:00:00,1.04016,1.04049,1.03936,1.04040,5500
2025-01-29 13:00:00,1.04040,1.04058,1.03823,1.03876,8409
2025-01-29 14:00:00,1.03876,1.04016,1.03862,1.04014,6966
2025-01-29 15:00:00,1.04013,1.04271,1.03947,1.04194,8749
2025-01-29 16:00:00,1.04194,1.04241,1.04114,1.04158,7447
2025-01-29 17:00:00,1.04158,1.04285,1.04151,1.04213,5466
2025-01-29 18:00:00,1.04213,1.04246,1.04150,1.04182,3433
2025-01-29 19:00:00,1.04182,1.04288,1.03881,1.04158,21940
2025-01-29 20:00:00,1.04158,1.04256,1.04046,1.04105,9927
2025-01-29 21:00:00,1.04104,1.04216,1.04089,1.04208,1728
2025-01-29 22:00:00,1.04173,1.04212,1.04165,1.04207,888
2025-01-29 23:00:00,1.04207,1.04275,1.04184,1.04246,2013
2025-01-30 00:00:00,1.04246,1.04289,1.04238,1.04260,2274
2025-01-30 01:00:00,1.04260,1.04261,1.04189,1.04200,2635
2025-01-30 02:00:00,1.04199,1.04269,1.04198,1.04231,2433
2025-01-30 03:00:00,1.04231,1.04265,1.04221,1.04252,2402
2025-01-30 04:00:00,1.04252,1.04277,1.04176,1.04191,2153
2025-01-30 05:00:00,1.04191,1.04221,1.04176,1.04220,1930
2025-01-30 06:00:00,1.04220,1.04227,1.04108,1.04140,2560
2025-01-30 07:00:00,1.04140,1.04240,1.04095,1.04237,4027
2025-01-30 08:00:00,1.04228,1.04291,1.04161,1.04218,5945
2025-01-30 09:00:00,1.04218,1.04227,1.04021,1.04076,7103
2025-01-30 10:00:00,1.04076,1.04122,1.03958,1.04008,5618
2025-01-30 11:00:00,1.04008,1.04008,1.03912,1.03917,4642
2025-01-30 12:00:00,1.03917,1.04060,1.03903,1.04033,4678
2025-01-30 13:00:00,1.04033,1.04599,1.04013,1.04561,12699
2025-01-30 14:00:00,1.04561,1.04679,1.04193,1.04282,14133
2025-01-30 15:00:00,1.04282,1.04420,1.04269,1.04313,9336
2025-01-30 16:00:00,1.04313,1.04348,1.04170,1.04196,6332
2025-01-30 17:00:00,1.04196,1.04235,1.04094,1.04171,4672
2025-01-30 18:00:00,1.04172,1.04257,1.04156,1.04250,2533
2025-01-30 19:00:00,1.04250,1.04302,1.04230,1.04280,2148
2025-01-30 20:00:00,1.04280,1.04324,1.03860,1.04074,10001
2025-01-30 21:00:00,1.04074,1.04143,1.03871,1.03883,5036
2025-01-30 22:00:00,1.03842,1.03943,1.03842,1.03868,723
2025-01-30 23:00:00,1.03875,1.03983,1.03849,1.03969,2003
2025-01-31 00:00:00,1.03969,1.04024,1.03850,1.03866,2747
2025-01-31 01:00:00,1.03866,1.03926,1.03761,1.03889,4463
2025-01-31 02:00:00,1.03889,1.03950,1.03867,1.03898,3105
2025-01-31 03:00:00,1.03898,1.03915,1.03836,1.03849,2355
2025-01-31 04:00:00,1.03849,1.03898,1.03827,1.03875,1826
2025-01-31 05:00:00,1.03875,1.03908,1.03846,1.03888,2396
2025-01-31 06:00:00,1.03888,1.03955,1.03873,1.03945,2494
2025-01-31 07:00:00,1.03945,1.04129,1.03913,1.04040,5965
2025-01-31 08:00:00,1.04040,1.04067,1.03806,1.03843,6580
2025-01-31 09:00:00,1.03839,1.03850,1.03652,1.03836,9644
2025-01-31 10:00:00,1.03836,1.03841,1.03737,1.03764,5980
2025-01-31 11:00:00,1.03764,1.03801,1.03720,1.03759,4381
2025-01-31 12:00:00,1.03759,1.03857,1.03746,1.03824,4640
2025-01-31 13:00:00,1.03824,1.03954,1.03767,1.03822,9563
2025-01-31 14:00:00,1.03822,1.03826,1.03664,1.03687,8578
2025-01-31 15:00:00,1.03687,1.04006,1.03602,1.03965,9498
2025-01-31 16:00:00,1.03965,1.04076,1.03861,1.03999,7568
2025-01-31 17:00:00,1.03999,1.04340,1.03900,1.04200,15357
2025-01-31 18:00:00,1.04200,1.04218,1.03613,1.03697,13244
2025-01-31 19:00:00,1.03697,1.03792,1.03644,1.03766,7455
2025-01-31 20:00:00,1.03766,1.03821,1.03629,1.03736,7947
2025-01-31 21:00:00,1.03736,1.03874,1.03500,1.03585,7828
